customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,service_adoption_score,tenure_bins,gender_Female,gender_Male,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
7610-TVOPG,0,0,0,-0.7098325790615434,1,1,-1.2780354870386728,-0.8403883996533981,0,2,3,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3638-DIMPH,0,1,0,-0.791320501614164,1,0,-0.69798975023963,-0.7459741625093417,0,1,3,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1845-ZLLIG,0,0,0,-1.2802480369298874,1,1,-0.48691293484284354,-0.985098071537746,0,2,1,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
8559-WNQZS,0,0,0,-1.2802480369298874,1,0,-1.4741541029191516,-0.9983337122588753,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3999-QGRJH,1,0,0,-0.9950403079957154,1,1,0.1629377330323022,-0.7600921792785464,1,1,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1699-UOTXU,0,0,0,1.1236456783724194,1,0,-0.11295794693515106,0.5978845587093288,0,4,2,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2454-RPBRZ,1,1,0,-0.8320644628904743,1,1,1.1069663247281656,-0.5394981672597233,1,5,1,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0635-WKOLD,0,1,0,0.3087664528462136,1,0,0.1978401985703534,0.2815527454743364,0,5,3,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
5993-JSUWV,0,0,0,1.368109446030281,1,1,-0.12126805777754422,0.7650948198195967,0,4,2,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
4518-FZBSX,0,1,1,0.3902543753988342,1,0,-1.4808021915930663,-0.6303829002114784,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
5387-ASZNZ,1,0,0,1.368109446030281,1,1,-0.03151886067969793,0.8343613395935072,0,5,2,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
6988-CJEYV,0,0,0,0.6754621043330061,1,0,1.1269105907499095,1.1634876055255914,0,5,2,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
2002-MZHWP,0,0,0,-1.2802480369298874,1,0,-1.472492080750673,-0.9983337122588753,1,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
3097-FQTVJ,0,0,0,0.3495104141225239,1,0,-1.4891123024354593,-0.6497951732691348,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
5465-BUBFA,0,1,1,0.3495104141225239,1,0,-1.5123806127941604,-0.6665603181825654,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
7299-GNVPL,0,1,1,-0.38388088885106114,1,0,0.6515722505650204,-0.15301745820274515,0,4,3,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
9743-DQKQW,0,0,0,-1.1987601143772668,0,0,-1.3195860412506386,-0.9723036188406543,0,0,1,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1215-VFYVK,0,0,0,-1.1580161531009565,0,0,-0.5500697772450316,-0.9180374918840237,0,4,1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True
9371-BITHB,0,1,1,0.797693988161937,1,0,-1.494098368940895,-0.5350862870193468,0,1,2,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2265-CYWIV,1,1,0,-1.1580161531009565,1,1,1.1568269897825245,-0.854065228398565,1,5,1,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
9093-FPDLG,0,0,0,-0.8728084241667845,1,1,0.9773285955868325,-0.5664106367260197,0,5,1,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
0541-FITGH,0,1,0,-1.2395040756535771,1,1,-0.08802761440797156,-0.9573032260233743,0,3,1,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
6985-HAYWX,0,1,0,-0.26164900502213034,1,0,0.4820459893801996,-0.1181636043037711,0,3,3,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7508-KBIMB,0,1,1,-0.3431369275747509,1,1,-0.2841462302884502,-0.36567008578889065,0,3,3,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6838-HVLXG,0,0,0,-0.8320644628904743,1,0,-1.4791401694245876,-0.8986252188263674,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
2277-DJJDL,1,1,0,1.1236456783724194,1,1,1.1368827237607813,1.6474708678948893,0,5,2,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
1897-OKVMW,0,1,1,1.2866215234776603,1,1,0.8576629994563706,1.55923326308736,0,8,2,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
5485-ITNPC,0,1,0,1.368109446030281,1,1,0.7014329156193795,1.4612895217510025,0,7,2,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
0233-FTHAV,0,0,0,1.1236456783724194,1,1,0.4787219450432425,1.0951034617997562,0,3,2,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
4644-PIZRT,0,1,1,-0.6283446565089229,1,1,0.18454402122252414,-0.47729065587041514,0,5,3,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
8922-NPKBJ,0,1,1,0.3902543753988342,1,0,-1.5107185906256815,-0.624647455898989,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2740-TVLFN,0,0,0,-1.2802480369298874,1,1,-0.48691293484284354,-0.985098071537746,0,2,1,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7771-CFQRQ,0,1,1,0.5939741817803856,1,0,-0.03318088284817671,0.319494915541574,0,4,3,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False
9512-PHSMG,0,1,0,-0.9135523854430948,1,1,-1.4708300585821945,-0.8959780906821414,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
6963-EZQEE,1,1,0,1.5310852911355222,1,1,0.7895200905487467,1.774974206841769,0,8,2,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
2452-KDRRH,1,0,0,1.4088534073065913,1,1,1.2166597878477559,2.01100979970191,0,5,2,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
2004-OCQXK,0,0,0,-1.2802480369298874,1,1,0.5701331643095673,-0.9714212427925789,1,2,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
5027-QPKTE,0,1,0,-1.0357842692720256,1,1,0.15130357785295148,-0.8081816738986498,1,1,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
4146-SVFUD,0,0,0,-1.2802480369298874,1,0,-0.6713973955439717,-0.9877451996819718,0,1,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1564-HJUVY,0,0,0,-1.1580161531009565,1,1,-0.03484290501665525,-0.9074489793071202,0,4,1,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
3617-XLSGQ,0,1,1,1.368109446030281,1,0,1.477597268298901,2.1173361134949826,0,7,2,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
7517-LDMPS,0,0,0,-0.8320644628904743,1,1,0.6582203392389346,-0.5584692522933421,0,3,1,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
7244-KXYZN,0,0,0,-0.3431369275747509,1,0,-1.4741541029191516,-0.7746513840717887,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
5226-NOZFC,0,0,0,-0.26164900502213034,1,1,0.6964468491139434,-0.06036797315483944,0,3,3,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
2672-HUYVI,0,0,0,-1.076528230548336,1,1,0.874283221141157,-0.8064169218024992,1,3,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
1400-WIVLL,0,1,0,1.0014137945434884,1,0,1.4343846919184566,1.6262938427410822,0,6,2,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
7508-MYBOG,0,1,0,-0.7505765403378537,1,1,0.7080810042932936,-0.4622902630531352,1,3,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
8148-NLEGT,0,1,1,0.3902543753988342,1,0,-1.39105299449522,-0.559792816365455,0,2,3,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0148-DCDOS,0,0,0,-0.3023929662984406,1,1,0.9939488172716188,0.03492864003729215,1,4,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
8347-GDTMP,0,1,0,1.2866215234776603,1,0,-1.5073945462887242,-0.4667021432935116,0,1,2,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
9992-RRAMN,0,1,0,-0.42462485012737144,1,1,0.6748405609237209,-0.18081230371711687,1,3,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
6746-WAUWT,0,0,0,-0.5468567339563023,1,1,-1.499084435446331,-0.8368588954610968,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0310-MVLET,0,1,1,1.1643896396487294,1,1,1.1418687902662172,1.6443825517266257,1,5,2,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
